WinningTeam,BattleTime,playerTag,mode,map,result,StarPlayerTag,StarPlayerBrawler,Brawler1Name,Brawler1Tag,Brawler2Name,Brawler2Tag,Brawler3Name,Brawler3Tag,Brawler4Name,Brawler4Tag,Brawler5Name,Brawler5Tag,Brawler6Name,Brawler6Tag
1,20200530T123618.000Z,#VLQPVPY,brawlBall,Backyard Bowl,1,#VLQPVPY,PIPER,PIPER,#VLQPVPY,BROCK,#UURLUGP,BEA,#P8JQQPG,MORTIS,#2VP9998G,CROW,#QY2RJUC,BEA,#220P8RQ0U
1,20200530T123302.000Z,#VLQPVPY,brawlBall,Backyard Bowl,1,#P8JQQPG,BEA,BROCK,#UURLUGP,PIPER,#VLQPVPY,BEA,#P8JQQPG,EMZ,#GJQJUU,BROCK,#20PRJRLG2,NITA,#ULRJ0Y98
2,20200530T123126.000Z,#VLQPVPY,brawlBall,Backyard Bowl,1,#UURLUGP,PAM,BEA,#9QV2VPL2U,JACKY,#V820YRCC,BIBI,#20PLYQGY8,PIPER,#VLQPVPY,PAM,#UURLUGP,BEA,#P8JQQPG
2,20200530T122752.000Z,#VLQPVPY,brawlBall,Backyard Bowl,-1,#P800LV,BROCK,PAM,#UURLUGP,PENNY,#P8JQQPG,BEA,#VLQPVPY,PIPER,#VG8CRGGR,BROCK,#P800LV,BEA,#J089RQ
2,20200530T100819.000Z,#VLQPVPY,brawlBall,Backyard Bowl,-1,#8GP8QVQ8,BROCK,PIPER,#VLQPVPY,SPROUT,#Y22GV9,EMZ,#PJQ280,SANDY,#YYCQ2VRJ,BROCK,#8GP8QVQ8,GENE,#YGU9LPJ
2,20200530T100418.000Z,#VLQPVPY,brawlBall,Backyard Bowl,1,#PJQ280,EMZ,SPIKE,#2CVCGV0Y,BROCK,#LJLLQUV,SANDY,#89QGUR89,SPROUT,#Y22GV9,EMZ,#PJQ280,PIPER,#VLQPVPY
2,20200530T100016.000Z,#VLQPVPY,brawlBall,Backyard Bowl,1,#Y22GV9,SPROUT,BO,#UQ8VUP9,BEA,#9RJLYC80,PAM,#GGGYC20Y,SPROUT,#Y22GV9,EMZ,#PJQ280,PIPER,#VLQPVPY
1,20200530T095635.000Z,#VLQPVPY,brawlBall,Backyard Bowl,1,#Y22GV9,SPROUT,SPROUT,#Y22GV9,PIPER,#VLQPVPY,EMZ,#PJQ280,COLT,#G2CGYCCY,PIPER,#RJYCRP,MORTIS,#P80C2Q8VJ
2,20200530T095242.000Z,#VLQPVPY,brawlBall,Backyard Bowl,1,#Y22GV9,SPROUT,BEA,#GCLPVYJG,LEON,#8PRQVVRJR,CROW,#2QP8QGYVJ,SPROUT,#Y22GV9,EMZ,#PJQ280,PIPER,#VLQPVPY
2,20200530T131611.000Z,#GGQQPQP8,brawlBall,Backyard Bowl,1,#GGQQPQP8,MAX,BEA,#2QY89JU,PAM,#2GYY22L,MR. P,#2GG9R9U,MAX,#GGQQPQP8,GENE,#2U8CQRQC8,BEA,#2YGL9VPUY
2,20200530T130852.000Z,#GGQQPQP8,brawlBall,Backyard Bowl,1,#2YGL9VPUY,BEA,EL PRIMO,#8QP0G0Y9C,BROCK,#22YQCUCQC,BO,#2PYR02JRC,MAX,#GGQQPQP8,GENE,#2U8CQRQC8,BEA,#2YGL9VPUY
1,20200530T115743.000Z,#GGQQPQP8,brawlBall,Backyard Bowl,1,#GGQQPQP8,PIPER,PIPER,#GGQQPQP8,PAM,#J9YCGVGU,BEA,#J9C228YJ,SPIKE,#98VJCL2PQ,GENE,#8YVQRQP,BEA,#9QJP9LP
2,20200530T115311.000Z,#GGQQPQP8,brawlBall,Backyard Bowl,1,#J9YCGVGU,PAM,POCO,#2YPUC0RQJ,MORTIS,#8R2R8G2VV,GENE,#2GQQY9QYU,PAM,#J9YCGVGU,PIPER,#GGQQPQP8,BEA,#J9C228YJ
2,20200530T114938.000Z,#GGQQPQP8,brawlBall,Backyard Bowl,1,#GGQQPQP8,PIPER,BIBI,#9YQGRRPUL,PIPER,#2Y00GV9Q8,MORTIS,#20L22Q9PU,PAM,#J9YCGVGU,PIPER,#GGQQPQP8,BEA,#J9C228YJ
2,20200530T114525.000Z,#GGQQPQP8,brawlBall,Backyard Bowl,-1,#289PUGVYV,SPIKE,PIPER,#GGQQPQP8,BEA,#J9C228YJ,CROW,#J9YCGVGU,CROW,#82V099JY0,SPIKE,#289PUGVYV,PIPER,#29YYRUG2
2,20200530T114144.000Z,#GGQQPQP8,brawlBall,Backyard Bowl,1,#J9C228YJ,BEA,JACKY,#8V2J0LU00,POCO,#2UV9GQRV2,MORTIS,#CGLU0UYV,BEA,#J9C228YJ,CROW,#J9YCGVGU,PIPER,#GGQQPQP8
1,20200530T113710.000Z,#GGQQPQP8,brawlBall,Backyard Bowl,1,#GGQQPQP8,PIPER,PIPER,#GGQQPQP8,BEA,#J9C228YJ,CROW,#J9YCGVGU,CROW,#G0U9RLPU,GENE,#29QVUJ0GR,COLT,#80GVPG0CL
1,20200530T113248.000Z,#GGQQPQP8,brawlBall,Backyard Bowl,1,#J9YCGVGU,CROW,BEA,#J9C228YJ,PIPER,#GGQQPQP8,CROW,#J9YCGVGU,MORTIS,#2YJC2R8L9,POCO,#88CQUPQ8V,BEA,#Y2J29RQP
2,20200530T112816.000Z,#GGQQPQP8,brawlBall,Backyard Bowl,-1,#PPLJLLL,PAM,PIPER,#GGQQPQP8,PAM,#J9YCGVGU,BEA,#J9C228YJ,GENE,#GG8U2UCQ,PIPER,#20JLGV0QL,PAM,#PPLJLLL
2,20200529T103853.000Z,#Q0VR0RUC,brawlBall,Post Haste,-1,#R20Y8RCQ,BEA,EL PRIMO,#Q0VR0RUC,DARRYL,#2PJJ98G0,CROW,#20RUCG8Y9,TARA,#RRYQR2P8,BROCK,#99L2GUYP2,BEA,#R20Y8RCQ
2,20200529T064354.000Z,#Q0VR0RUC,brawlBall,Post Haste,-1,#GGG8GCV2,CROW,RICO,#Q0VR0RUC,EL PRIMO,#9VU9R2LY,EMZ,#9PRQPCRC8,SPIKE,#GPC0GGRJ,CROW,#GGG8GCV2,NITA,#9L9RUP8PP
1,20200529T064155.000Z,#Q0VR0RUC,brawlBall,Post Haste,1,#9PRQPCRC8,EMZ,RICO,#Q0VR0RUC,EMZ,#9PRQPCRC8,EL PRIMO,#9VU9R2LY,MAX,#992RPJ29R,GENE,#PUYRY99J,BIBI,#JG8QLRCQ
1,20200529T063935.000Z,#Q0VR0RUC,brawlBall,Post Haste,1,#9VU9R2LY,EL PRIMO,RICO,#Q0VR0RUC,EL PRIMO,#9VU9R2LY,EMZ,#9PRQPCRC8,MAX,#22CGJ9LQ9,SPROUT,#CVRPG0QY,PAM,#298VULPR8
2,20200528T163247.000Z,#Q0VR0RUC,brawlBall,Super Stadium,1,#Q0VR0RUC,BEA,JACKY,#28CRL9P8,EMZ,#28VPYGP8R,POCO,#GYR92R80,SANDY,#2PJJ98G0,BEA,#Q0VR0RUC,JACKY,#GYVGPG
2,20200528T163122.000Z,#Q0VR0RUC,brawlBall,Super Stadium,1,#Q0VR0RUC,BEA,CARL,#YR2L0CJJ,POCO,#YCV9JCC8,DARRYL,#8PLUCYL8L,SANDY,#2PJJ98G0,BEA,#Q0VR0RUC,JACKY,#GYVGPG
1,20200528T162708.000Z,#Q0VR0RUC,brawlBall,Super Stadium,1,#Q0VR0RUC,BEA,BEA,#Q0VR0RUC,SANDY,#2PJJ98G0,JACKY,#GYVGPG,SHELLY,#YJVVQGUR,BEA,#828U99G29,CROW,#L0Q0CCV
1,20200528T162335.000Z,#Q0VR0RUC,brawlBall,Super Stadium,1,#Q0VR0RUC,BEA,JACKY,#GYVGPG,SANDY,#2PJJ98G0,BEA,#Q0VR0RUC,CARL,#2UVG8P9GL,COLT,#C8299PVQ,EL PRIMO,#L9YPCGU0
1,20200528T161756.000Z,#Q0VR0RUC,brawlBall,Super Stadium,1,#Q0VR0RUC,BEA,BEA,#Q0VR0RUC,SANDY,#2PJJ98G0,JACKY,#GYVGPG,JACKY,#8U0UCVUY9,BIBI,#89UQG8Q2C,EMZ,#22P0CGP00
1,20200530T080524.000Z,#9PJ9ULLQ,brawlBall,Backyard Bowl,1,#QQV9PVQ9,SANDY,GALE,#9PJ9ULLQ,SANDY,#QQV9PVQ9,EMZ,#20VQLU82C,COLT,#GRRRL9UU,GENE,#QL99299R,CROW,#GJ22JRGV
2,20200530T080215.000Z,#9PJ9ULLQ,brawlBall,Backyard Bowl,-1,#JQC8U9JR,COLT,COLT,#JQC8U9JR,BROCK,#9220R9C8R,MORTIS,#RRY0YVL0,SANDY,#QQV9PVQ9,GALE,#9PJ9ULLQ,COLT,#PL908VCLJ
2,20200530T075528.000Z,#9PJ9ULLQ,brawlBall,Backyard Bowl,-1,#2J0VL2Q,BIBI,BIBI,#2J0VL2Q,EMZ,#GCCYJYYL,SPIKE,#8CRPRL2G,SANDY,#QQV9PVQ9,GALE,#9PJ9ULLQ,COLT,#28JRGP0PG
2,20200530T075227.000Z,#9PJ9ULLQ,brawlBall,Backyard Bowl,1,#QQV9PVQ9,SANDY,8-BIT,#RJ8V2QLR,MORTIS,#UCU2P20V,LEON,#2RLPLYULR,GALE,#9PJ9ULLQ,SANDY,#QQV9PVQ9,MORTIS,#2C0QQPR9G
2,20200530T074930.000Z,#9PJ9ULLQ,brawlBall,Backyard Bowl,-1,#2JCPV2P9Y,POCO,JESSIE,#8L9GPC8JP,EL PRIMO,#YJ2G2Y2R,POCO,#2JCPV2P9Y,PIPER,#QQV9PVQ9,MR. P,#290298QCC,GALE,#9PJ9ULLQ
2,20200530T074659.000Z,#9PJ9ULLQ,brawlBall,Backyard Bowl,-1,#VPRQV9J0,CROW,TARA,#99JC00PYJ,PIPER,#QQV9PVQ9,GALE,#9PJ9ULLQ,POCO,#R2CLRGU2,BULL,#VG0C8GPU,CROW,#VPRQV9J0
2,20200530T074152.000Z,#9PJ9ULLQ,brawlBall,Backyard Bowl,1,#C2V29J00,SPROUT,POCO,#LLY2LPV2,COLT,#R0QQU80,PIPER,#VJ0VGJY,SANDY,#QQV9PVQ9,GALE,#9PJ9ULLQ,SPROUT,#C2V29J00
2,20200530T073759.000Z,#9PJ9ULLQ,brawlBall,Backyard Bowl,1,#QQV9PVQ9,SANDY,GENE,#JQJRVGGR,GALE,#GVYLVUGR,BROCK,#228UJV80Q,SANDY,#QQV9PVQ9,GALE,#9PJ9ULLQ,POCO,#9RP0RVPRU
2,20200530T072916.000Z,#9PJ9ULLQ,brawlBall,Backyard Bowl,1,#QQV9PVQ9,SANDY,RICO,#PRQ8UPQ0P,GENE,#PRG9GYUCY,SPIKE,#R80LVG8V,LEON,#29LC2U89L,SANDY,#QQV9PVQ9,GALE,#9PJ9ULLQ
2,20200530T143108.000Z,#P8JQQPG,brawlBall,Warped Arena,1,#ULJQVY8G,JACKY,JACKY,#QVLUL8QV,POCO,#2LG9J9LL,EMZ,#VU9PGGVC,BEA,#P8JQQPG,JACKY,#ULJQVY8G,EMZ,#RCUG0PUG
2,20200530T142559.000Z,#P8JQQPG,brawlBall,Warped Arena,-1,#2LG9J9LL,POCO,SPROUT,#P8JQQPG,EL PRIMO,#RCUG0PUG,EMZ,#ULJQVY8G,JACKY,#QVLUL8QV,POCO,#2LG9J9LL,EMZ,#VU9PGGVC
1,20200530T142050.000Z,#P8JQQPG,brawlBall,Warped Arena,1,#P8JQQPG,SPROUT,SPROUT,#P8JQQPG,EMZ,#RCUG0PUG,JACKY,#ULJQVY8G,FRANK,#QVLUL8QV,SPROUT,#2LG9J9LL,EMZ,#VU9PGGVC
1,20200530T134137.000Z,#P8JQQPG,brawlBall,Backyard Bowl,1,#RCUG0PUG,PAM,PAM,#RCUG0PUG,SPROUT,#P8JQQPG,BROCK,#ULJQVY8G,BROCK,#UPPQCLJP,SPROUT,#9GQU2QJR,BEA,#P08QVY
1,20200530T133743.000Z,#P8JQQPG,brawlBall,Backyard Bowl,1,#RCUG0PUG,PAM,BROCK,#ULJQVY8G,SPROUT,#P8JQQPG,PAM,#RCUG0PUG,BEA,#UPPQCLJP,JACKY,#9GQU2QJR,EMZ,#P08QVY
2,20200529T111713.000Z,#UYVQJ8Y,brawlBall,Post Haste,-1,#P22R9YLY,EMZ,EMZ,#909LQGGUJ,FRANK,#UYVQJ8Y,PAM,#9C80Y90RJ,EMZ,#P22R9YLY,MAX,#C2YUQLRQ,GENE,#9VVQURR0Y
0,20200528T072616.000Z,#UYVQJ8Y,brawlBall,Super Stadium,0,#20JGGPV98,BROCK,GALE,#UYVQJ8Y,BIBI,#829L20YC8,MORTIS,#R0UYPLP9,SPIKE,#2VGCP2Y82,EMZ,#89C0G2P,BROCK,#20JGGPV98
2,20200528T072204.000Z,#UYVQJ8Y,brawlBall,Super Stadium,-1,#2JLUYVGP9,NITA,GALE,#UYVQJ8Y,PAM,#2Q2QGVJCU,JACKY,#8V2J0LU00,POCO,#PQJQYQL,MORTIS,#8PCCG2982,NITA,#2JLUYVGP9
1,20200528T072032.000Z,#UYVQJ8Y,brawlBall,Super Stadium,1,#2YUGR8PG8,EL PRIMO,GALE,#UYVQJ8Y,EMZ,#28RQ9C8Y,EL PRIMO,#2YUGR8PG8,EL PRIMO,#22Y8U2QUV,NITA,#29VYPLJU0,SPROUT,#20C0R8VYG
2,20200530T135819.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#RYQVGGR,SANDY,BEA,#YCUJ9PQV,GENE,#8LQV822PV,MAX,#YP2U2G0V,MAX,#8UY9L08U,GALE,#2V2UJYYUV,SANDY,#RYQVGGR
1,20200530T135622.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#RYQVGGR,SANDY,MAX,#8UY9L08U,GALE,#2V2UJYYUV,SANDY,#RYQVGGR,SPROUT,#99Q2CJCJJ,BEA,#2RQYYVURV,PAM,#YR2L0CJJ
1,20200530T135345.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#RYQVGGR,SANDY,MAX,#8UY9L08U,GALE,#2V2UJYYUV,SANDY,#RYQVGGR,CROW,#LJ0CGR9J,PAM,#2LJL2V22Q,BEA,#PL2PJ09V
1,20200530T134658.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#8UY9L08U,MAX,MAX,#8UY9L08U,GALE,#2V2UJYYUV,SANDY,#RYQVGGR,SPROUT,#2CV8L80UV,PIPER,#8YPGP2Y,BEA,#8PCYUPG8P
1,20200530T134122.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#8UY9L08U,MAX,MAX,#8UY9L08U,GALE,#28PU0P9L0,SPIKE,#RYQVGGR,SANDY,#2GG9R9U,PAM,#2GYY22L,MORTIS,#2RPJ0R2RV
1,20200530T133750.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#8UY9L08U,MAX,MAX,#8UY9L08U,GALE,#28PU0P9L0,SPIKE,#RYQVGGR,MAX,#CVRPG0QY,GENE,#VUP02JCJ,BEA,#QYQ9PU
1,20200530T133624.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#8UY9L08U,MAX,MAX,#8UY9L08U,GALE,#28PU0P9L0,SPIKE,#RYQVGGR,SANDY,#UL8UP2Q0,RICO,#PPJJ29C8L,BIBI,#2RGYG8RYU
1,20200530T133405.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#8UY9L08U,MAX,MAX,#8UY9L08U,GALE,#28PU0P9L0,SANDY,#RYQVGGR,BIBI,#2U2UJQVU0,ROSA,#8L2UQLGQ2,SHELLY,#GPQVVUJP
2,20200530T133216.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#RYQVGGR,SANDY,EL PRIMO,#8Y92QG9Q8,MORTIS,#LGY0U08,GALE,#2UY0R20,MAX,#8UY9L08U,SANDY,#RYQVGGR,GALE,#28PU0P9L0
2,20200530T132914.000Z,#RYQVGGR,brawlBall,Backyard Bowl,-1,#2RRCPLQ,GENE,COLT,#20RJC0VLG,CROW,#2Y2G020RJ,GENE,#2RRCPLQ,MAX,#8UY9L08U,GALE,#28PU0P9L0,SANDY,#RYQVGGR
2,20200530T132656.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#28PU0P9L0,GALE,BIBI,#2LPGC2828,BEA,#92CJQ2Y0Q,EMZ,#C990U0RR,GALE,#28PU0P9L0,MAX,#8UY9L08U,SANDY,#RYQVGGR
1,20200530T132526.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#RYQVGGR,SANDY,GALE,#28PU0P9L0,SANDY,#RYQVGGR,MAX,#8UY9L08U,BEA,#2P2QY0CY,CROW,#8PG808PVC,COLT,#9YCQPGGRQ
2,20200530T132323.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#RYQVGGR,SANDY,SPROUT,#22C9LL2UU,CARL,#JRPPQV0U,MAX,#JUY2RCUV,MAX,#8UY9L08U,GALE,#28PU0P9L0,SANDY,#RYQVGGR
1,20200530T132033.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#8UY9L08U,MAX,MAX,#8UY9L08U,GALE,#28PU0P9L0,SANDY,#RYQVGGR,MORTIS,#880C9UYVC,FRANK,#28RQJQ2PL,EL PRIMO,#9YV8UYCVJ
1,20200530T131714.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#8UY9L08U,MAX,GALE,#28PU0P9L0,BEA,#RYQVGGR,MAX,#8UY9L08U,MAX,#80RLC09RU,PIPER,#GQPGV9CJ,MORTIS,#8GPCC90RC
1,20200530T131151.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#RYQVGGR,BEA,MAX,#8UY9L08U,GALE,#2V2UJYYUV,BEA,#RYQVGGR,BEA,#2GJ2RRG,BROCK,#98GRQ9L,PENNY,#8Y8LPCG
2,20200530T131026.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#8UY9L08U,MAX,BIBI,#9PU22J0,BEA,#29QVUJ0GR,POCO,#20Y0QJ08J,MAX,#8UY9L08U,GALE,#2V2UJYYUV,BEA,#RYQVGGR
2,20200530T130813.000Z,#RYQVGGR,brawlBall,Backyard Bowl,-1,#2VV8GVCPR,MAX,MAX,#2VV8GVCPR,BROCK,#298RGYCC9,MAX,#G0RQLRR8,GALE,#2V2UJYYUV,BEA,#RYQVGGR,PENNY,#8UY9L08U
2,20200530T130224.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#8UY9L08U,PENNY,GENE,#GCCYL000,PENNY,#CGQGU8V9,BEA,#RPURPYVQ,PENNY,#8UY9L08U,GALE,#2V2UJYYUV,SANDY,#RYQVGGR
2,20200530T125958.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#8UY9L08U,PENNY,PIPER,#20UJV2Y9,PAM,#2JV0VPG,PENNY,#80CPRUGG,PENNY,#8UY9L08U,SANDY,#RYQVGGR,GALE,#2V2UJYYUV
1,20200530T125746.000Z,#RYQVGGR,brawlBall,Backyard Bowl,1,#RYQVGGR,SANDY,SANDY,#RYQVGGR,MAX,#8UY9L08U,GALE,#2V2UJYYUV,BEA,#29YRU9GLP,COLT,#8Y9LUJPR9,GENE,#L22UVQG0
1,20200530T140228.000Z,#JPGRR9UV,brawlBall,Backyard Bowl,1,#JPGRR9UV,BIBI,COLT,#UCVR2C9Q,MORTIS,#80RPLCCJ9,BIBI,#JPGRR9UV,PAM,#2JLJCU22,EMZ,#2CCY22GGR,COLT,#8R8GPGRC
2,20200530T140013.000Z,#JPGRR9UV,brawlBall,Backyard Bowl,-1,#C8YQV22Q,PAM,BROCK,#UL8QC98,PAM,#C8YQV22Q,BEA,#R2Y8Y8CL,BEA,#20UJ0YUGG,EMZ,#802Q08LJV,BIBI,#JPGRR9UV
1,20200530T135830.000Z,#JPGRR9UV,brawlBall,Backyard Bowl,1,#20UJ0YUGG,BEA,BEA,#20UJ0YUGG,EMZ,#802Q08LJV,BIBI,#JPGRR9UV,CROW,#998URURG0,EL PRIMO,#8U9V9Q9Q0,JACKY,#GC9JLJ0R
2,20200530T135637.000Z,#JPGRR9UV,brawlBall,Backyard Bowl,1,#20UJ0YUGG,BEA,MORTIS,#2JV2RYYP,JACKY,#LC0UCPJ2,TARA,#20PR9GYLJ,BIBI,#JPGRR9UV,BEA,#20UJ0YUGG,EMZ,#802Q08LJV
2,20200530T135503.000Z,#JPGRR9UV,brawlBall,Backyard Bowl,-1,#20VYRUP8P,PAM,BIBI,#JPGRR9UV,JACKY,#8LUY9PPRL,CROW,#8QJCPLCQL,GENE,#R2Q9RYCJ,PAM,#20VYRUP8P,MR. P,#220CR8JP0
2,20200530T132723.000Z,#JPGRR9UV,brawlBall,Backyard Bowl,-1,#20U8URR8G,SPROUT,SPROUT,#GCLPVYJG,BIBI,#JPGRR9UV,BEA,#UPV2LLU2,SPROUT,#20U8URR8G,BEA,#VGGG02PG,EL PRIMO,#80QVQ9VU
2,20200530T132237.000Z,#JPGRR9UV,brawlBall,Backyard Bowl,1,#JPGRR9UV,BIBI,MORTIS,#992C0U0P,BROCK,#90LRJQ9P,BIBI,#9GYC9P02L,SPROUT,#GCLPVYJG,BEA,#UPV2LLU2,BIBI,#JPGRR9UV
1,20200530T131641.000Z,#JPGRR9UV,brawlBall,Backyard Bowl,1,#JPGRR9UV,BIBI,SPROUT,#GCLPVYJG,BEA,#UPV2LLU2,BIBI,#JPGRR9UV,PIPER,#LVLU0QGR,BEA,#R9L2PUQP,PAM,#GGCVVU0G
1,20200530T131227.000Z,#JPGRR9UV,brawlBall,Backyard Bowl,1,#JPGRR9UV,BIBI,SPROUT,#GCLPVYJG,BEA,#UPV2LLU2,BIBI,#JPGRR9UV,SPIKE,#C8VG8J28,PIPER,#2VQU8QJG,MORTIS,#88QYG2JG
2,20200530T130805.000Z,#JPGRR9UV,brawlBall,Backyard Bowl,1,#JPGRR9UV,BIBI,ROSA,#28YRGL8JP,EMZ,#288L2L8LP,JACKY,#8YYPYL099,SPROUT,#GCLPVYJG,BEA,#UPV2LLU2,BIBI,#JPGRR9UV
2,20200530T130153.000Z,#JPGRR9UV,brawlBall,Backyard Bowl,-1,#LQR2GPRC,BROCK,EL PRIMO,#YGRR9QU,MORTIS,#RLRYGJQL,BIBI,#JPGRR9UV,MORTIS,#YQQV9VVP,BROCK,#LQR2GPRC,BEA,#28PLGY88R
2,20200530T125902.000Z,#JPGRR9UV,brawlBall,Backyard Bowl,-1,#QY2RJUC,CROW,BEA,#220P8RQ0U,CROW,#QY2RJUC,MORTIS,#2VP9998G,BIBI,#JPGRR9UV,BROCK,#88CYVRU,BEA,#209029V2Q
2,20200530T125619.000Z,#JPGRR9UV,brawlBall,Backyard Bowl,-1,#908PQQ8Y,COLT,FRANK,#2LVQPVCCY,COLT,#908PQQ8Y,MORTIS,#2RCV89JGQ,BEA,#209029V2Q,BIBI,#JPGRR9UV,PENNY,#88CYVRU
1,20200530T125130.000Z,#JPGRR9UV,brawlBall,Backyard Bowl,1,#2JURVV9UU,MORTIS,BEA,#C89J80L9,MORTIS,#2JURVV9UU,BIBI,#JPGRR9UV,LEON,#8QGJLJP8U,SHELLY,#CP9JLG,MORTIS,#8L2GUJJ8U
1,20200530T070255.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#GYV90U,SPROUT,MR. P,#2G2Y9JR8,SPROUT,#GYV90U,PENNY,#8LRYY0VP,PIPER,#8R99YGP,MR. P,#2YUCL8P,EMZ,#GVU9VCYQ
1,20200530T065748.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#8LRYY0VP,PENNY,BROCK,#GYV90U,MR. P,#2G2Y9JR8,PENNY,#8LRYY0VP,JACKY,#RR889U0V,BROCK,#UU2GG8LP,TARA,#2QV9CQQJG
1,20200530T065018.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#GYV90U,BROCK,MR. P,#2G2Y9JR8,BROCK,#GYV90U,PENNY,#8LRYY0VP,ROSA,#9VRLUUP2,SANDY,#289RLYVGP,PENNY,#CLVC0CRL
1,20200530T064706.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#GYV90U,BROCK,MR. P,#2G2Y9JR8,BROCK,#GYV90U,PENNY,#8LRYY0VP,PIPER,#2R8YQ8U0,NITA,#8LV8QY92,TARA,#VCLV0G0
2,20200530T064341.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#GYV90U,BROCK,COLT,#8Y89GP0R,GENE,#229U22RJR,MORTIS,#UQLYUQV0,BROCK,#GYV90U,PENNY,#8LRYY0VP,MR. P,#2G2Y9JR8
2,20200530T063715.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#GYV90U,BROCK,BEA,#28YCL9LQ,GALE,#P8G2R99,BO,#9UJLUCV,BROCK,#GYV90U,PENNY,#8LRYY0VP,MR. P,#2G2Y9JR8
1,20200530T063303.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#GYV90U,BROCK,BROCK,#GYV90U,MR. P,#2G2Y9JR8,PENNY,#8LRYY0VP,COLT,#9Q020PCQ,GENE,#2QLCGV82,MORTIS,#80VGR0V
2,20200530T062745.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#8LRYY0VP,PENNY,COLT,#28RR2L99J,BROCK,#CUG2RV0V,COLT,#VPGGRPGG,MR. P,#2G2Y9JR8,PENNY,#8LRYY0VP,BROCK,#GYV90U
1,20200530T062331.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#2G2Y9JR8,MR. P,MR. P,#2G2Y9JR8,BROCK,#GYV90U,PENNY,#8LRYY0VP,PIPER,#9RL08PRC,SANDY,#LPPLYC8,EMZ,#82GYPQ9J9
2,20200530T061616.000Z,#GYV90U,brawlBall,Backyard Bowl,-1,#VPCJUUGY,PAM,BEA,#RL0UPGPR,PAM,#VPCJUUGY,BEA,#2CUQJUV99,BROCK,#GYV90U,BEA,#L99R0P2,PENNY,#8LRYY0VP
2,20200530T060914.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#L99R0P2,BEA,PENNY,#QCCPJQU,POCO,#QLCRQ20L,MORTIS,#Y90GPLY,BROCK,#GYV90U,BEA,#L99R0P2,PENNY,#8LRYY0VP
2,20200530T060539.000Z,#GYV90U,brawlBall,Backyard Bowl,-1,#RQ0QC9P,PAM,MAX,#G90JYQ0,BEA,#QUG9RP9,PAM,#RQ0QC9P,BROCK,#GYV90U,PENNY,#8LRYY0VP,BEA,#L99R0P2
2,20200530T060022.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#GYV90U,BROCK,BO,#CPGYRQLR,MR. P,#8VPUUQJJJ,PAM,#2VL0R9RQJ,PENNY,#8LRYY0VP,BEA,#L99R0P2,BROCK,#GYV90U
2,20200530T055457.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#8LRYY0VP,PENNY,CROW,#22YCG2UY,COLT,#2U8R8G20P,LEON,#89G2RGC2,BROCK,#GYV90U,BEA,#L99R0P2,PENNY,#8LRYY0VP
1,20200530T055012.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#8LRYY0VP,PENNY,PENNY,#8LRYY0VP,BEA,#L99R0P2,BROCK,#GYV90U,TICK,#2GV08JGYJ,PAM,#CVU9Q0RU,GENE,#LC2LJGUC
1,20200530T054644.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#8LRYY0VP,PENNY,BROCK,#GYV90U,PENNY,#8LRYY0VP,BEA,#L99R0P2,EMZ,#8L2UP20YL,MAX,#GG9C8LU0,CROW,#GYY8YCPG
1,20200530T054225.000Z,#GYV90U,brawlBall,Backyard Bowl,1,#8LRYY0VP,PENNY,BROCK,#GYV90U,BEA,#L99R0P2,PENNY,#8LRYY0VP,SPROUT,#29R9PLPQ,MORTIS,#V00VRRL,EMZ,#VJGQUYC
